rdt_id,cause_group,rdt_lines,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,long_disruption
57589,rolling stock,"Breda - Tilburg, Eindhoven - Tilburg",18,Tuesday,1,0,4,2.0,0
57590,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",21,Tuesday,1,0,18,8.0,1
57591,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",22,Tuesday,1,0,15,3.0,0
57593,infrastructure,Almere Oostvaarders - Utrecht Centraal,22,Tuesday,1,0,8,1.0,1
57594,infrastructure,Almelo - Deventer,5,Wednesday,1,0,4,1.0,1
57596,rolling stock,Breda - Rotterdam Centraal (HSL),6,Wednesday,1,0,2,1.0,0
57597,rolling stock,Dordrecht - Roosendaal,8,Wednesday,1,0,4,1.0,0
57598,unknown,Leiden Centraal - Utrecht Centraal,8,Wednesday,1,0,2,1.0,0
57599,rolling stock,"Delfzijl - Groningen, Groningen - Eemshaven",9,Wednesday,1,0,3,2.0,0
57600,rolling stock,Roermond - Sittard,10,Wednesday,1,0,4,1.0,0
57602,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",12,Wednesday,1,0,3,3.0,0
57603,rolling stock,Antwerpen-Centraal - Breda (HSL),12,Wednesday,1,0,2,1.0,0
57604,infrastructure,Arnhem Centraal - Utrecht Centraal,13,Wednesday,1,0,3,1.0,1
57605,infrastructure,Arnhem Centraal - Nijmegen,14,Wednesday,1,0,5,1.0,1
57606,accidents,Apeldoorn - Zutphen,15,Wednesday,1,0,5,1.0,0
57607,infrastructure,"Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",15,Wednesday,1,0,6,4.0,0
57608,accidents,Arnhem Centraal - Zutphen,15,Wednesday,1,0,3,1.0,0
57609,infrastructure,"Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal",15,Wednesday,1,0,13,4.0,1
57610,infrastructure,Den Haag Centraal - Leiden Centraal,15,Wednesday,1,0,6,1.0,1
57611,infrastructure,"Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",16,Wednesday,1,0,6,4.0,1
57614,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),16,Wednesday,1,0,2,1.0,0
57615,rolling stock,Lelystad Centrum - Zwolle,17,Wednesday,1,0,4,1.0,0
57616,infrastructure,Almelo - Deventer,18,Wednesday,1,0,4,1.0,1
57618,infrastructure,Breda - Rotterdam Centraal (HSL),19,Wednesday,1,0,2,1.0,1
57619,infrastructure,"Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)",19,Wednesday,1,0,5,2.0,1
57620,unknown,Roosendaal - Vlissingen,20,Wednesday,1,0,4,1.0,1
57621,rolling stock,Breda - Rotterdam Centraal (HSL),0,Thursday,1,0,2,1.0,0
57622,rolling stock,"Berlin Ostbahnhof - Hengelo, Bielefeld Hbf - Hengelo, Hengelo - Oldenzaal",5,Thursday,1,0,4,3.0,1
57623,rolling stock,Aachen Hbf - Heerlen,5,Thursday,1,0,4,1.0,1
57624,infrastructure,Leiden Centraal - Utrecht Centraal,6,Thursday,1,0,2,1.0,0
57625,infrastructure,Leiden Centraal - Utrecht Centraal,7,Thursday,1,0,2,1.0,1
57626,rolling stock,Arnhem Centraal - Winterswijk,8,Thursday,1,0,5,1.0,0
57627,rolling stock,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",11,Thursday,1,0,1,7.0,0
57630,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",13,Thursday,1,0,5,2.0,0
57631,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",13,Thursday,1,0,5,3.0,0
57632,external,Amersfoort - Utrecht Centraal,14,Thursday,1,0,2,1.0,0
57633,infrastructure,Den Haag Centraal - Den Haag HS,14,Thursday,1,0,2,1.0,1
57634,external,Leiden Centraal - Utrecht Centraal,16,Thursday,1,0,3,1.0,0
57635,unknown,Eindhoven - Venlo,16,Thursday,1,0,3,1.0,0
57636,infrastructure,Breda - Dordrecht,16,Thursday,1,0,3,1.0,0
57637,unknown,"Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal",16,Thursday,1,0,7,3.0,0
57638,rolling stock,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",17,Thursday,1,0,2,2.0,0
57639,external,Almelo - Deventer,17,Thursday,1,0,4,1.0,1
57640,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Schiphol Airport - Zaandam",17,Thursday,1,0,4,3.0,0
57641,rolling stock,Groningen - Leeuwarden,18,Thursday,1,0,9,1.0,0
57643,rolling stock,Arnhem Centraal - Winterswijk,18,Thursday,1,0,2,1.0,0
57644,infrastructure,Leiden Centraal - Utrecht Centraal,20,Thursday,1,0,2,1.0,1
57645,rolling stock,Almelo - Zwolle,21,Thursday,1,0,2,1.0,0
57646,rolling stock,Nijmegen - Venlo,23,Thursday,1,0,5,1.0,0
57647,infrastructure,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",0,Friday,1,0,2,2.0,1
57648,staff,Heerlen - Sittard,5,Friday,1,0,7,1.0,1
57649,rolling stock,Rotterdam Centraal - Utrecht Centraal,6,Friday,1,0,3,1.0,0
57650,rolling stock,Alkmaar - Amsterdam Centraal,6,Friday,1,0,4,1.0,0
57651,rolling stock,Aachen Hbf - Heerlen,6,Friday,1,0,5,1.0,0
57652,infrastructure,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",6,Friday,1,0,2,2.0,1
57653,weather,Aachen Hbf - Heerlen,7,Friday,1,0,4,1.0,1
57654,rolling stock,Roermond - Venlo,7,Friday,1,0,5,1.0,0
57655,rolling stock,Heerlen - Maastricht,7,Friday,1,0,6,1.0,0
57656,rolling stock,Arnhem Centraal - Zutphen,7,Friday,1,0,6,1.0,0
57657,rolling stock,Leeuwarden - Stavoren,8,Friday,1,0,9,1.0,0
57658,unknown,"Almelo - Deventer, Apeldoorn - Deventer, Deventer - Zutphen, Deventer - Zwolle",8,Friday,1,0,1,4.0,1
57659,rolling stock,Winterswijk - Zutphen,8,Friday,1,0,6,1.0,0
57660,infrastructure,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",8,Friday,1,0,8,2.0,0
57661,infrastructure,Winterswijk - Zutphen,8,Friday,1,0,6,1.0,0
57663,rolling stock,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",10,Friday,1,0,4,2.0,1
57664,logistical,Heerlen - Maastricht,11,Friday,1,0,10,1.0,1
57665,unknown,Groningen - Zwolle,11,Friday,1,0,2,1.0,0
57667,unknown,Roosendaal - Vlissingen,12,Friday,1,0,2,1.0,1
57669,rolling stock,Heerlen - Sittard,14,Friday,1,0,7,1.0,0
57670,rolling stock,Breda - Rotterdam Centraal (HSL),14,Friday,1,0,2,1.0,1
57671,rolling stock,Dordrecht - Rotterdam Centraal,15,Friday,1,0,8,1.0,1
57672,unknown,Leeuwarden - Zwolle,16,Friday,1,0,9,1.0,1
57674,external,Roermond - Venlo,19,Friday,1,0,2,1.0,0
57675,rolling stock,Breda - Rotterdam Centraal (HSL),23,Friday,1,0,2,1.0,0
57676,rolling stock,Aachen Hbf - Heerlen,5,Saturday,1,1,3,1.0,1
57677,rolling stock,Heerlen - Maastricht,5,Saturday,1,1,10,1.0,1
57678,rolling stock,Schiphol Airport - Utrecht Centraal,7,Saturday,1,1,5,1.0,0
57679,engineering work,Hamm (Westf.) - Venlo,8,Saturday,1,1,7,1.0,1
57680,infrastructure,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",8,Saturday,1,1,4,2.0,1
57681,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",10,Saturday,1,1,18,8.0,0
57682,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal",12,Saturday,1,1,5,2.0,0
57685,infrastructure,Rotterdam Centraal - Schiphol Airport (HSL),18,Saturday,1,1,2,1.0,1
57686,infrastructure,Schiphol Airport - Utrecht Centraal,18,Saturday,1,1,5,1.0,1
57687,infrastructure,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",18,Saturday,1,1,5,2.0,1
57688,infrastructure,Leiden Centraal - Schiphol Airport,18,Saturday,1,1,5,1.0,1
57689,external,Roermond - Venlo,21,Saturday,1,1,5,1.0,1
57690,external,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",21,Saturday,1,1,5,3.0,0
57691,staff,"Berlin Ostbahnhof - Hengelo, Bielefeld Hbf - Hengelo, Hengelo - Oldenzaal",8,Sunday,1,1,4,3.0,1
57692,infrastructure,Breda - Tilburg,11,Sunday,1,1,5,1.0,0
57693,external,Almelo - Deventer,12,Sunday,1,1,4,1.0,0
57694,infrastructure,Almelo - Deventer,14,Sunday,1,1,6,1.0,1
57696,rolling stock,Amsterdam Centraal - Schiphol Airport,19,Sunday,1,1,4,1.0,0
57697,rolling stock,Dordrecht - Roosendaal,20,Sunday,1,1,6,1.0,0
57701,infrastructure,Alphen a/d Rijn - Gouda,20,Sunday,1,1,7,1.0,0
57703,logistical,Schiphol Airport - Utrecht Centraal,6,Monday,1,0,5,1.0,0
57704,logistical,Leiden Centraal - Schiphol Airport,6,Monday,1,0,5,1.0,0
57705,logistical,Den Haag Centraal - Leiden Centraal,6,Monday,1,0,6,1.0,0
57706,logistical,Schiphol Airport - Utrecht Centraal,6,Monday,1,0,5,1.0,1
57707,logistical,Den Haag Centraal - Leiden Centraal,6,Monday,1,0,6,1.0,1
57708,logistical,Leiden Centraal - Schiphol Airport,6,Monday,1,0,5,1.0,1
57710,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",11,Monday,1,0,18,8.0,0
57711,rolling stock,Heerlen - Sittard,11,Monday,1,0,7,1.0,0
57713,infrastructure,Antwerpen-Centraal - Breda (HSL),13,Monday,1,0,2,1.0,0
57714,infrastructure,Leeuwarden - Zwolle,14,Monday,1,0,3,1.0,1
57715,rolling stock,Amersfoort - Apeldoorn,15,Monday,1,0,2,1.0,0
57716,accidents,Amersfoort - Zwolle,15,Monday,1,0,7,1.0,1
57717,rolling stock,"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",16,Monday,1,0,4,2.0,0
57718,external,Alkmaar - Amsterdam Centraal,17,Monday,1,0,4,1.0,0
57719,infrastructure,"Delfzijl - Groningen, Groningen - Eemshaven",17,Monday,1,0,3,2.0,0
57720,rolling stock,"Breda - Tilburg, Eindhoven - Tilburg",17,Monday,1,0,4,2.0,0
57721,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",19,Monday,1,0,18,8.0,0
57722,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",19,Monday,1,0,15,3.0,0
57723,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),23,Monday,1,0,2,1.0,0
57725,infrastructure,Groningen - Leeuwarden,6,Tuesday,1,0,2,1.0,1
57726,rolling stock,Breda - Rotterdam Centraal (HSL),7,Tuesday,1,0,2,1.0,0
57728,external,Arnhem Centraal - Zutphen,7,Tuesday,1,0,8,1.0,0
57729,rolling stock,"Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)",12,Tuesday,1,0,5,2.0,1
57730,external,Roermond - Sittard,12,Tuesday,1,0,4,1.0,0
57731,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Schiphol Airport - Zaandam",12,Tuesday,1,0,4,3.0,0
57732,rolling stock,Lelystad Centrum - Schiphol Airport,12,Tuesday,1,0,12,1.0,0
57733,rolling stock,"Amsterdam Centraal - Haarlem, Amsterdam Centraal - Schiphol Airport, Haarlem - Leiden Centraal, Leiden Centraal - Schiphol Airport, Schiphol Airport - Zaandam",13,Tuesday,1,0,13,5.0,0
57734,infrastructure,Leeuwarden - Zwolle,13,Tuesday,1,0,3,1.0,1
57735,rolling stock,"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",13,Tuesday,1,0,7,2.0,0
57736,infrastructure,Leiden Centraal - Utrecht Centraal,17,Tuesday,1,0,3,1.0,0
57737,infrastructure,Almelo - Deventer,17,Tuesday,1,0,2,1.0,1
57738,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",18,Tuesday,1,0,18,8.0,0
57739,rolling stock,Arnhem Centraal - Winterswijk,18,Tuesday,1,0,2,1.0,0
57740,accidents,Eindhoven - Tilburg,18,Tuesday,1,0,3,1.0,1
57741,accidents,Leiden Centraal - Utrecht Centraal,18,Tuesday,1,0,7,1.0,0
57742,accidents,"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",18,Tuesday,1,0,7,2.0,0
57744,rolling stock,"Amersfoort - Apeldoorn, Apeldoorn - Deventer",19,Tuesday,1,0,5,2.0,1
57745,rolling stock,Amersfoort - Ede-Wageningen,19,Tuesday,1,0,5,1.0,1
57747,rolling stock,"Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",19,Tuesday,1,0,5,3.0,0
57749,accidents,Almelo - Mariënberg,20,Tuesday,1,0,4,1.0,1
57750,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk",22,Tuesday,1,0,5,4.0,0
57751,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal",0,Wednesday,1,0,3,3.0,0
57753,accidents,Breda - Roosendaal,5,Wednesday,1,0,3,1.0,0
57754,infrastructure,Hengelo - Zutphen,6,Wednesday,1,0,6,1.0,0
57755,rolling stock,Deventer - Zwolle,6,Wednesday,1,0,2,1.0,0
57756,logistical,Hamm (Westf.) - Venlo,6,Wednesday,1,0,2,1.0,0
57757,engineering work,Leeuwarden - Zwolle,7,Wednesday,1,0,3,1.0,1
57758,rolling stock,Heerlen - Maastricht,7,Wednesday,1,0,6,1.0,0
57759,rolling stock,Amsterdam Centraal - Haarlem,8,Wednesday,1,0,5,1.0,0
57760,weather,Amersfoort - Ede-Wageningen,8,Wednesday,1,0,8,1.0,1
57761,rolling stock,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",8,Wednesday,1,0,2,2.0,0
57762,infrastructure,Alkmaar - Den Helder,9,Wednesday,1,0,3,1.0,1
57763,infrastructure,Almelo - Deventer,9,Wednesday,1,0,4,1.0,1
57764,staff,Aachen Hbf - Heerlen,10,Wednesday,1,0,4,1.0,1
57766,infrastructure,Breda - Roosendaal,16,Wednesday,1,0,3,1.0,0
57767,rolling stock,"Berlin Ostbahnhof - Hengelo, Bielefeld Hbf - Hengelo, Hengelo - Oldenzaal",16,Wednesday,1,0,4,3.0,1
57768,infrastructure,Almelo - Deventer,17,Wednesday,1,0,6,1.0,1
57769,infrastructure,Roermond - Sittard,20,Wednesday,1,0,4,1.0,1
57770,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),21,Wednesday,1,0,2,1.0,0
57771,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",22,Wednesday,1,0,18,8.0,0
57772,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",22,Wednesday,1,0,15,3.0,0
57774,rolling stock,Heerlen - Maastricht,3,Thursday,1,0,10,1.0,1
57775,infrastructure,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",6,Thursday,1,0,8,2.0,1
57776,engineering work,Lelystad Centrum - Zwolle,8,Thursday,1,0,4,1.0,1
57777,rolling stock,Eindhoven - Roermond,10,Thursday,1,0,2,1.0,0
57779,accidents,Arnhem Centraal - Zutphen,11,Thursday,1,0,6,1.0,1
57780,logistical,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",12,Thursday,1,0,3,3.0,0
57782,infrastructure,Almelo - Deventer,14,Thursday,1,0,4,1.0,1
57783,rolling stock,"Berlin Ostbahnhof - Hengelo, Bielefeld Hbf - Hengelo, Hengelo - Oldenzaal",16,Thursday,1,0,4,3.0,1
57784,staff,Aachen Hbf - Heerlen,16,Thursday,1,0,6,1.0,1
57785,infrastructure,Rotterdam Centraal - Utrecht Centraal,19,Thursday,1,0,6,1.0,1
57786,infrastructure,Lelystad Centrum - Zwolle,7,Friday,1,0,2,1.0,1
57787,infrastructure,Amersfoort - Apeldoorn,7,Friday,1,0,2,1.0,1
57788,rolling stock,Alphen a/d Rijn - Gouda,7,Friday,1,0,7,1.0,0
57789,infrastructure,Amersfoort - Ede-Wageningen,7,Friday,1,0,5,1.0,1
57790,external,Groningen - Zwolle,9,Friday,1,0,4,1.0,0
57791,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",10,Friday,1,0,2,2.0,0
57792,rolling stock,Almere Oostvaarders - Utrecht Centraal,10,Friday,1,0,3,1.0,0
57793,infrastructure,Dordrecht - Roosendaal,14,Friday,1,0,6,1.0,1
57795,rolling stock,Breda - Tilburg,16,Friday,1,0,5,1.0,0
57796,external,'s-Hertogenbosch - Tilburg,17,Friday,1,0,2,1.0,0
57798,rolling stock,'s-Hertogenbosch - Eindhoven,18,Friday,1,0,3,1.0,0
57799,rolling stock,Breda - Rotterdam Centraal (HSL),18,Friday,1,0,2,1.0,0
57800,infrastructure,Arnhem Centraal - Winterswijk,19,Friday,1,0,2,1.0,1
57801,unknown,Amsterdam Centraal - Haarlem,20,Friday,1,0,4,1.0,0
57802,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),23,Friday,1,0,2,1.0,0
57803,infrastructure,Heerlen - Sittard,7,Saturday,1,1,7,1.0,1
57804,accidents,'s-Hertogenbosch - Nijmegen,8,Saturday,1,1,5,1.0,1
57805,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",8,Saturday,1,1,18,8.0,0
57806,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",10,Saturday,1,1,3,3.0,0
57807,infrastructure,Roermond - Sittard,10,Saturday,1,1,4,1.0,1
57808,rolling stock,Breda - Rotterdam Centraal (HSL),11,Saturday,1,1,2,1.0,0
57809,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),11,Saturday,1,1,2,1.0,0
57810,rolling stock,Dordrecht - Rotterdam Centraal,12,Saturday,1,1,8,1.0,0
57811,unknown,Kampen - Zwolle,12,Saturday,1,1,3,1.0,0
57813,infrastructure,Dordrecht - Roosendaal,13,Saturday,1,1,4,1.0,0
57814,external,Alkmaar - Amsterdam Centraal,15,Saturday,1,1,4,1.0,0
57815,engineering work,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",16,Saturday,1,1,3,3.0,1
57816,infrastructure,"Almelo - Deventer, Apeldoorn - Deventer, Deventer - Zutphen, Deventer - Zwolle",18,Saturday,1,1,2,4.0,1
57817,rolling stock,Leiden Centraal - Schiphol Airport,19,Saturday,1,1,5,1.0,0
57818,rolling stock,Amsterdam Centraal - Hoorn,19,Saturday,1,1,3,1.0,0
57819,rolling stock,Eindhoven - Venlo,19,Saturday,1,1,6,1.0,1
57822,accidents,Leiden Centraal - Schiphol Airport,20,Saturday,1,1,5,1.0,0
57823,logistical,Rotterdam Centraal - Schiphol Airport (HSL),21,Saturday,1,1,2,1.0,1
57824,logistical,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",21,Saturday,1,1,3,2.0,1
57825,accidents,"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",7,Sunday,1,1,3,2.0,0
57826,unknown,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",10,Sunday,1,1,3,2.0,0
57828,external,Arnhem Centraal - Utrecht Centraal,17,Sunday,1,1,10,1.0,0
57829,external,Leiden Centraal - Utrecht Centraal,18,Sunday,1,1,3,1.0,0
57830,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",20,Sunday,1,1,5,3.0,0
57831,rolling stock,Arnhem Centraal - Nijmegen,21,Sunday,1,1,3,1.0,0
57832,logistical,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",21,Sunday,1,1,5,3.0,0
57833,staff,Hamm (Westf.) - Venlo,4,Monday,1,0,2,1.0,1
57834,engineering work,Leeuwarden - Zwolle,5,Monday,1,0,3,1.0,0
57835,staff,Aachen Hbf - Heerlen,5,Monday,1,0,6,1.0,1
57839,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",8,Monday,1,0,2,3.0,0
57840,rolling stock,Almere Oostvaarders - Utrecht Centraal,8,Monday,1,0,5,1.0,0
57841,external,Apeldoorn - Deventer,11,Monday,1,0,4,1.0,0
57842,rolling stock,Almere Oostvaarders - Utrecht Centraal,17,Monday,1,0,3,1.0,0
57843,rolling stock,Amsterdam Centraal - Lelystad Centrum,17,Monday,1,0,8,1.0,0
57844,rolling stock,Breda - Rotterdam Centraal (HSL),7,Tuesday,1,0,2,1.0,1
57846,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",7,Tuesday,1,0,15,3.0,1
57847,rolling stock,Eindhoven - Roermond,9,Tuesday,1,0,4,1.0,0
57848,rolling stock,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",10,Tuesday,1,0,2,2.0,1
57849,rolling stock,Eindhoven - Roermond,12,Tuesday,1,0,5,1.0,0
57850,external,'s-Hertogenbosch - Tilburg,16,Tuesday,1,0,2,1.0,0
57851,staff,Hamm (Westf.) - Venlo,16,Tuesday,1,0,2,1.0,1
57852,accidents,Amersfoort - Zwolle,19,Tuesday,1,0,5,1.0,1
57853,external,'s-Hertogenbosch - Nijmegen,19,Tuesday,1,0,6,1.0,0
57854,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",19,Tuesday,1,0,18,8.0,1
57855,external,Leeuwarden - Zwolle,22,Tuesday,1,0,3,1.0,1
57856,engineering work,Kampen - Zwolle,5,Wednesday,1,0,3,1.0,1
57857,infrastructure,'s-Hertogenbosch - Utrecht Centraal,6,Wednesday,1,0,3,1.0,1
57860,external,Eindhoven - Venlo,7,Wednesday,1,0,4,1.0,1
57861,external,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg",7,Wednesday,1,0,4,2.0,0
57862,accidents,Antwerpen-Centraal - Roosendaal,7,Wednesday,1,0,2,1.0,1
57864,rolling stock,Arnhem Centraal - Winterswijk,8,Wednesday,1,0,4,1.0,0
57865,rolling stock,Emmen - Zwolle,8,Wednesday,1,0,3,1.0,0
57866,rolling stock,Leiden Centraal - Utrecht Centraal,9,Wednesday,1,0,3,1.0,0
57867,rolling stock,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",9,Wednesday,1,0,2,2.0,0
57868,infrastructure,Arnhem Centraal - Nijmegen,9,Wednesday,1,0,5,1.0,1
57869,rolling stock,Amersfoort - Zwolle,10,Wednesday,1,0,3,1.0,0
57870,rolling stock,Leeuwarden - Stavoren,10,Wednesday,1,0,6,1.0,1
57871,external,Breda - Roosendaal,11,Wednesday,1,0,3,1.0,1
57872,rolling stock,"Berlin Ostbahnhof - Hengelo, Bielefeld Hbf - Hengelo, Hengelo - Oldenzaal",12,Wednesday,1,0,4,3.0,1
57874,infrastructure,Lelystad Centrum - Schiphol Airport,15,Wednesday,1,0,13,1.0,1
